step,Time,Hour,Minute,minute_of_day,fridge_kw,ac_kw,heater_kw,dehumidifier_kw,dryer_kw,lighting_kw,washer_kw,transferPump_kw,boosterPump_kw,total_power_kw,energy_kwh
1144,19:04,19,4,1144,0.05376264927546723,0.232202099292274,0.0,0.25,0.7,0.23400835779286358,0.0,0.0,0.0,1.4699731063606047,0.024499551772676747
1145,19:05,19,5,1145,0.05223542864692439,0.235,0.0,0.25,0.7,0.2095042302313113,0.0,0.0,0.0,1.4467396588782355,0.024112327647970593
1146,19:06,19,6,1146,0.05072949016875157,0.2376335575687742,0.0,0.25,0.7,0.2372972586115085,0.0,0.0,0.0,1.4756603063490341,0.024594338439150567
1147,19:07,19,7,1147,0.049248961513640985,0.2400739181907657,0.0,0.25,0.7,0.22496350662704218,0.0,0.0,0.0,1.4642863863314488,0.024404773105524146
1148,19:08,19,8,1148,0.04779790070772601,0.24229434476432182,0.0,0.25,0.7,0.2058569882819809,0.0,0.0,0.0,1.4459492337540287,0.024099153895900477
1149,19:09,19,9,1149,0.04638028500781361,0.24427050983124843,0.0,0.25,0.7,0.2375052178226936,0.0,0.0,0.0,1.4781560126617554,0.024635933544362592
1150,19:10,19,10,1150,0.045,0.2459807621135332,0.0,0.25,0.7,0.23371046534531606,0.0,0.0,0.0,1.4746912274588493,0.024578187124314154
1151,19:11,19,11,1151,0.043660828949549195,0.24740636372927804,0.0,0.25,0.7,0.21706022753722023,0.0,0.0,0.0,1.4581274202160475,0.024302123670267458
1152,19:12,19,12,1152,0.04236644243122581,0.24853169548885462,0.0,0.25,0.7,0.20603175006962465,0.0,0.0,0.0,1.446929887989705,0.02411549813316175
1153,19:13,19,13,1153,0.041120388268504886,0.24934442802201418,0.0,0.25,0.7,0.21763382098005163,0.0,0.0,0.0,1.4580986372705707,0.02430164395450951
1154,19:14,19,14,1154,0.03992608180923425,0.2498356568610482,0.0,0.25,0.7,0.23971629344376955,0.0,0.0,0.0,1.479478032114052,0.024657967201900867
1155,19:15,19,15,1155,0.03878679656440357,0.25,0.0,0.25,0.7,0.22470990936549012,0.0,0.0,0.0,1.4634967059298936,0.024391611765498224
1156,19:16,19,16,1156,0.037705655235678176,0.2498356568610482,0.0,0.25,0.7,0.23491564020989564,0.0,0.0,0.0,1.4724569523066222,0.02454094920511037
1157,19:17,19,17,1157,0.036685621156290864,0.24934442802201418,0.0,0.25,0.7,0.21210446688425907,0.0,0.0,0.0,1.448134516062564,0.0241355752677094
1158,19:18,19,18,1158,0.035729490168751585,0.24853169548885462,0.0,0.25,0.7,0.2355216274587335,0.0,0.0,0.0,1.4697828131163397,0.024496380218605663
1159,19:19,19,19,1159,0.03483988296163728,0.24740636372927804,0.0,0.25,0.7,0.22343780704503505,0.0,0.0,0.0,1.4556840537359503,0.024261400895599174
1160,19:20,19,20,1160,0.034019237886466845,0.2459807621135332,0.0,0.25,0.7,0.22956589605965688,0.0,0.0,0.0,1.459565896059657,0.02432609826766095
1161,19:21,19,21,1161,0.033269804274348974,0.24427050983124843,0.0,0.25,0.7,0.20658904916891396,0.0,0.0,0.0,1.4341293632745113,0.02390215605457519
1162,19:22,19,22,1162,0.032593636270721975,0.24229434476432182,0.0,0.25,0.7,0.2385708973468798,0.0,0.0,0.0,1.4634588783819236,0.024390981306365394
1163,19:23,19,23,1163,0.03199258720508395,0.2400739181907657,0.0,0.25,0.7,0.23812307856941528,0.0,0.0,0.0,1.4601895839652648,0.024336493066087747
1164,19:24,19,24,1164,0.03146830451114539,0.2376335575687742,0.0,0.25,0.7,0.22669031347024268,0.0,0.0,0.0,1.4457921755501624,0.02409653625916937
1165,19:25,19,25,1165,0.03102222521132795,0.235,0.0,0.25,0.7,0.20896099975797286,0.0,0.0,0.0,1.4249832249693009,0.023749720416155015
1166,19:26,19,26,1166,0.030655571977985838,0.232202099292274,0.0,0.25,0.7,0.2215136836938628,0.0,0.0,0.0,1.4343713549641226,0.023906189249402042
1167,19:27,19,27,1167,0.030369349782145873,0.22927050983124844,0.0,0.25,0.7,0.2233130498294828,0.0,0.0,0.0,1.4329529094428772,0.02388254849071462
1168,19:28,19,28,1168,0.0301643431389518,0.2262373507245328,0.0,0.25,0.7,0.2156602841318096,0.0,0.0,0.0,1.422061977995294,0.023701032966588233
1169,19:29,19,29,1169,0.030041113957362784,0.22313585389802962,0.0,0.25,0.7,0.2304666032557312,0.0,0.0,0.0,1.4336435711111235,0.023894059518518723
1170,19:30,19,30,1170,0.03,0.22,0.0,0.25,0.7,0.21255709331198253,0.0,0.0,0.0,1.4125570933119824,0.023542618221866374
1171,19:31,19,31,1171,0.030041113957362784,0.21686414610197038,0.0,0.25,0.7,0.23839376442153007,0.0,0.0,0.0,1.4352990244808632,0.023921650408014385
1172,19:32,19,32,1172,0.0301643431389518,0.21376264927546726,0.0,0.25,0.7,0.2040525216378084,0.0,0.0,0.0,1.3979795140522273,0.023299658567537122
1173,19:33,19,33,1173,0.03036934978214587,0.2107294901687516,0.0,0.25,0.7,0.2212693390577992,0.0,0.0,0.0,1.4123681790086966,0.02353946965014494
1174,19:34,19,34,1174,0.030655571977985838,0.207797900707726,0.0,0.25,0.7,0.21516399240152995,0.0,0.0,0.0,1.4036174650872417,0.023393624418120696
1175,19:35,19,35,1175,0.031022225211327942,0.205,0.0,0.25,0.7,0.226500564831096,0.0,0.0,0.0,1.412522790042424,0.023542046500707067
1176,19:36,19,36,1176,0.03146830451114539,0.2023664424312258,0.0,0.25,0.7,0.2357461719029268,0.0,0.0,0.0,1.419580918845298,0.023659681980754965
1177,19:37,19,37,1177,0.031992587205083946,0.19992608180923424,0.0,0.25,0.7,0.2314760811617159,0.0,0.0,0.0,1.413394750176034,0.023556579169600567
1178,19:38,19,38,1178,0.03259363627072197,0.1977056552356782,0.0,0.25,0.7,0.21038690254385678,0.0,0.0,0.0,1.3906861940502568,0.02317810323417095
1179,19:39,19,39,1179,0.03326980427434895,0.1957294901687516,0.0,0.25,0.7,0.2077215945702217,0.0,0.0,0.0,1.3867208890133222,0.023112014816888703
1180,19:40,19,40,1180,0.03401923788646684,0.19401923788646683,0.0,0.25,0.7,0.21317587961035328,0.0,0.0,0.0,1.391214355383287,0.023186905923054783
1181,19:41,19,41,1181,0.03483988296163727,0.19259363627072199,0.0,0.25,0.7,0.2086294561516744,0.0,0.0,0.0,1.3860629753840337,0.023101049589733896
1182,19:42,19,42,1182,0.03572949016875158,0.19146830451114538,0.0,0.25,0.7,0.21996251889309162,0.0,0.0,0.0,1.3971603135729886,0.023286005226216478
1183,19:43,19,43,1183,0.036685621156290864,0.19065557197798583,0.0,0.25,0.7,0.2195328297842564,0.0,0.0,0.0,1.3968740229185332,0.023281233715308887
1184,19:44,19,44,1184,0.037705655235678176,0.1901643431389518,0.0,0.25,0.7,0.2241142122154128,0.0,0.0,0.0,1.4019842105900426,0.023366403509834044
1185,19:45,19,45,1185,0.03878679656440357,0.19,0.0,0.25,0.7,0.23746269308587245,0.0,0.0,0.0,1.416249489650276,0.023604158160837933
1186,19:46,19,46,1186,0.03992608180923423,0.1901643431389518,0.0,0.25,0.7,0.2176113734645914,0.0,0.0,0.0,1.3977017984127775,0.02329502997354629
1187,19:47,19,47,1187,0.041120388268504886,0.19065557197798583,0.0,0.25,0.7,0.2346536995386708,0.0,0.0,0.0,1.4164296597851616,0.02360716099641936
1188,19:48,19,48,1188,0.0423664424312258,0.19146830451114538,0.0,0.25,0.7,0.2246514711120739,0.0,0.0,0.0,1.408486218054445,0.023474770300907416
1189,19:49,19,49,1189,0.043660828949549195,0.19259363627072199,0.0,0.25,0.7,0.22061093063070444,0.0,0.0,0.0,1.4068653958509756,0.02344775659751626
1190,19:50,19,50,1190,0.04499999999999999,0.19401923788646683,0.0,0.25,0.7,0.22673248057040887,0.0,0.0,0.0,1.4157517184568758,0.023595861974281263
1191,19:51,19,51,1191,0.04638028500781359,0.1957294901687516,0.0,0.25,0.7,0.23462964849733015,0.0,0.0,0.0,1.426739423673895,0.02377899039456492
1192,19:52,19,52,1192,0.047797900707726,0.1977056552356782,0.0,0.25,0.7,0.22060121640736197,0.0,0.0,0.0,1.4161047723507663,0.023601746205846104
1193,19:53,19,53,1193,0.04924896151364098,0.19992608180923424,0.0,0.25,0.7,0.22387062300146426,0.0,0.0,0.0,1.4230456663243394,0.023717427772072322
1194,19:54,19,54,1194,0.05072949016875157,0.2023664424312258,0.0,0.25,0.7,0.20454734171330521,0.0,0.0,0.0,1.4076432743132825,0.023460721238554708
1195,19:55,19,55,1195,0.052235428646924376,0.205,0.0,0.25,0.7,0.20057786509698344,0.0,0.0,0.0,1.4078132937439078,0.0234635548957318
1196,19:56,19,56,1196,0.0537626492754672,0.207797900707726,0.0,0.25,0.7,0.2283608627098095,0.0,0.0,0.0,1.4399214126930027,0.023998690211550044
1197,19:57,19,57,1197,0.055306966048793066,0.2107294901687516,0.0,0.25,0.7,0.20681633413458622,0.0,0.0,0.0,1.4228527903521306,0.02371421317253551
1198,19:58,19,58,1198,0.05686414610197037,0.2137626492754672,0.0,0.25,0.7,0.23929096321250976,0.0,0.0,0.0,1.4599177585899472,0.024331962643165787
1199,19:59,19,59,1199,0.0584299213127117,0.21686414610197038,0.0,0.25,0.7,0.20128425118207977,0.0,0.0,0.0,1.426578318596762,0.02377630530994603
1200,20:00,20,0,1200,0.06,0.22,4.0,0.02,0.7,0.23553147947297717,0.0,0.0,0.4,5.635531479472977,0.09392552465788295
1201,20:01,20,1,1201,0.061570078687288324,0.22313585389802962,4.0,0.02,0.7,0.20214539578541768,0.0,0.0,0.4,5.606851328370736,0.09344752213951227
1202,20:02,20,2,1202,0.0631358538980296,0.2262373507245328,4.0,0.02,0.7,0.21443489224170853,0.0,0.0,0.4,5.623808096864272,0.09373013494773785
1203,20:03,20,3,1203,0.06469303395120693,0.22927050983124844,4.0,0.02,0.7,0.2126822997516648,0.0,0.0,0.0,5.226645843534119,0.08711076405890199
1204,20:04,20,4,1204,0.06623735072453277,0.232202099292274,4.0,0.02,0.7,0.2008684669599185,0.0,0.0,0.0,5.219307916976725,0.08698846528294542
1205,20:05,20,5,1205,0.06776457135307562,0.235,4.0,0.02,0.7,0.23487713440525085,0.0,0.0,0.4,5.657641705758326,0.09429402842930544
1206,20:06,20,6,1206,0.06927050983124841,0.2376335575687742,4.0,0.02,0.7,0.22214991858675717,0.0,0.0,0.4,5.64905398598678,0.09415089976644633
1207,20:07,20,7,1207,0.07075103848635901,0.2400739181907657,4.0,0.02,0.7,0.22929783170715134,0.0,0.0,0.4,5.6601227883842755,0.09433537980640459
1208,20:08,20,8,1208,0.072202099292274,0.24229434476432182,4.0,0.02,0.7,0.2390587216989885,0.0,0.0,0.0,5.273555165755584,0.0878925860959264
1209,20:09,20,9,1209,0.0736197149921864,0.24427050983124843,4.0,0.02,0.7,0.2314384940653717,0.0,0.0,0.0,5.269328718888806,0.08782214531481343
1210,20:10,20,10,1210,0.075,0.2459807621135332,4.0,0.02,0.7,0.2305374079009059,0.0,0.0,0.4,5.67151817001444,0.094525302833574
1211,20:11,20,11,1211,0.07633917105045081,0.24740636372927804,4.0,0.02,0.7,0.23221323466272237,0.0,0.0,0.4,5.675958769442451,0.09459931282404084
1212,20:12,20,12,1212,0.0776335575687742,0.24853169548885462,4.0,0.02,0.7,0.22437848463134533,0.0,0.0,0.4,5.670543737688974,0.09450906229481623
1213,20:13,20,13,1213,0.07887961173149512,0.24934442802201418,4.0,0.02,0.7,0.21638438062846443,0.0,0.0,0.0,5.264608420381974,0.0877434736730329
1214,20:14,20,14,1214,0.08007391819076574,0.2498356568610482,4.0,0.02,0.7,0.2334025074808327,0.0,0.0,0.0,5.283312082532646,0.0880552013755441
1215,20:15,20,15,1215,0.08121320343559643,0.25,4.0,0.02,0.7,0.21876705654620282,0.0,0.0,0.4,5.669980259981799,0.09449967099969665
1216,20:16,20,16,1216,0.08229434476432182,0.2498356568610482,4.0,0.02,0.7,0.22475809856673454,0.0,0.0,0.4,5.676888100192105,0.09461480166986842
1217,20:17,20,17,1217,0.08331437884370912,0.24934442802201418,4.0,0.02,0.7,0.23344299499649773,0.0,0.0,0.4,5.686101801862221,0.09476836336437035
1218,20:18,20,18,1218,0.08427050983124844,0.24853169548885462,4.0,0.02,0.7,0.21248640318737297,0.0,0.0,0.0,5.2652886085074755,0.08775481014179126
1219,20:19,20,19,1219,0.08516011703836271,0.24740636372927804,4.0,0.02,0.7,0.2110564252682897,0.0,0.0,0.0,5.2636229060359305,0.08772704843393217
1220,20:20,20,20,1220,0.08598076211353316,0.2459807621135332,4.0,0.02,0.7,0.21056999742460927,0.0,0.0,0.4,5.662531521651676,0.09437552536086127
1221,20:21,20,21,1221,0.08673019572565104,0.24427050983124843,4.0,0.02,0.7,0.23685830593810234,0.0,0.0,0.4,5.687859011495002,0.09479765019158336
1222,20:22,20,22,1222,0.08740636372927803,0.24229434476432182,4.0,0.02,0.7,0.22479426458509008,0.0,0.0,0.4,5.67449497307869,0.09457491621797816
1223,20:23,20,23,1223,0.08800741279491606,0.2400739181907657,4.0,0.02,0.7,0.23525912657292547,0.0,0.0,0.0,5.283340457558607,0.08805567429264345
1224,20:24,20,24,1224,0.0885316954888546,0.2376335575687742,4.0,0.02,0.7,0.22594928412394052,0.0,0.0,0.0,5.272114537181569,0.08786857561969282
1225,20:25,20,25,1225,0.08897777478867205,0.235,4.0,0.02,0.7,0.2050737140928361,0.0,0.0,0.4,5.649051488881508,0.09415085814802512
1226,20:26,20,26,1226,0.08934442802201417,0.232202099292274,4.0,0.02,0.7,0.21347752021010805,0.0,0.0,0.4,5.655024047524396,0.09425040079207327
1227,20:27,20,27,1227,0.08963065021785414,0.22927050983124844,4.0,0.02,0.7,0.2065986564593584,0.0,0.0,0.4,5.645499816508461,0.09409166360847435
1228,20:28,20,28,1228,0.08983565686104819,0.2262373507245328,4.0,0.02,0.7,0.21009241279094837,0.0,0.0,0.0,5.2461654203765296,0.08743609033960882
1229,20:29,20,29,1229,0.08995888604263721,0.22313585389802962,4.0,0.02,0.7,0.2378953049552887,0.0,0.0,0.0,5.270990044895955,0.08784983408159924
1230,20:30,20,30,1230,0.09,0.22,4.0,0.02,0.7,0.2380426557248255,0.0,0.0,0.4,5.668042655724825,0.09446737759541375
1231,20:31,20,31,1231,0.08995888604263721,0.21686414610197038,4.0,0.02,0.0,0.2317795172367313,0.0,0.0,0.4,4.958602549381339,0.08264337582302231
1232,20:32,20,32,1232,0.0898356568610482,0.21376264927546726,4.0,0.02,0.0,0.22924274897985297,0.0,0.0,0.4,4.952841055116368,0.08254735091860613
1233,20:33,20,33,1233,0.08963065021785413,0.2107294901687516,4.0,0.02,0.0,0.2215262028407188,0.0,0.0,0.0,4.541886343227325,0.0756981057204554
1234,20:34,20,34,1234,0.08934442802201417,0.207797900707726,4.0,0.02,0.0,0.23756871873242807,0.0,0.0,0.0,4.554711047462168,0.07591185079103613
1235,20:35,20,35,1235,0.08897777478867205,0.205,4.0,0.02,0.0,0.21857158416736702,0.0,0.0,0.4,4.932549358956039,0.08220915598260065
1236,20:36,20,36,1236,0.0885316954888546,0.2023664424312258,4.0,0.02,0.0,0.20196903622420925,0.0,0.0,0.4,4.9128671741442895,0.08188111956907149
1237,20:37,20,37,1237,0.08800741279491606,0.19992608180923424,4.0,0.02,0.0,0.22905657042272892,0.0,0.0,0.4,4.936990065026879,0.08228316775044797
1238,20:38,20,38,1238,0.08740636372927803,0.1977056552356782,4.0,0.02,0.0,0.2105430179752878,0.0,0.0,0.0,4.5156550369402435,0.07526091728233739
1239,20:39,20,39,1239,0.08673019572565105,0.1957294901687516,4.0,0.02,0.0,0.22488432587395527,0.0,0.0,0.0,4.527344011768358,0.07545573352947263
1240,20:40,20,40,1240,0.08598076211353316,0.19401923788646683,4.0,0.02,0.0,0.2291851057500728,0.0,0.0,0.4,4.929185105750073,0.08215308509583455
1241,20:41,20,41,1241,0.08516011703836271,0.19259363627072199,4.0,0.02,0.0,0.23478373183551796,0.0,0.0,0.4,4.932537485144603,0.08220895808574338
1242,20:42,20,42,1242,0.08427050983124844,0.19146830451114538,4.0,0.02,0.0,0.2284944844210449,0.0,0.0,0.4,4.924233298763439,0.08207055497939064
1243,20:43,20,43,1243,0.08331437884370914,0.19065557197798583,4.0,0.02,0.0,0.2128240377079661,0.0,0.0,0.0,4.506793988529661,0.075113233142161
1244,20:44,20,44,1244,0.08229434476432183,0.1901643431389518,4.0,0.02,0.0,0.2268472839630168,0.0,0.0,0.0,4.51930597186629,0.07532176619777149
1245,20:45,20,45,1245,0.08121320343559643,0.19,4.0,0.02,0.0,0.22461944763450617,0.0,0.0,0.4,4.915832651070103,0.08193054418450171
1246,20:46,20,46,1246,0.08007391819076574,0.1901643431389518,4.0,0.02,0.0,0.20623273213853666,0.0,0.0,0.4,4.896470993468254,0.08160784989113756
1247,20:47,20,47,1247,0.07887961173149512,0.19065557197798583,4.0,0.02,0.0,0.2119388256526265,0.0,0.0,0.4,4.901474009362107,0.08169123348936845
1248,20:48,20,48,1248,0.0776335575687742,0.19146830451114538,4.0,0.02,0.0,0.20171000383723792,0.0,0.0,0.0,4.490811865917157,0.07484686443195263
1249,20:49,20,49,1249,0.07633917105045082,0.19259363627072199,4.0,0.02,0.0,0.2049611067532668,0.0,0.0,0.0,4.493893914074439,0.07489823190124065
1250,20:50,20,50,1250,0.075,0.19401923788646683,4.0,0.02,0.0,0.2064460118887608,0.0,0.0,0.4,4.895465249775228,0.0815910874962538
1251,20:51,20,51,1251,0.0736197149921864,0.1957294901687516,4.0,0.02,0.0,0.20860369037730608,0.0,0.0,0.4,4.8979528955382445,0.08163254825897075
1252,20:52,20,52,1252,0.072202099292274,0.1977056552356782,4.0,0.02,0.0,0.2272128715376326,0.0,0.0,0.4,4.917120626065585,0.08195201043442642
1253,20:53,20,53,1253,0.07075103848635902,0.19992608180923424,4.0,0.02,0.0,0.22642441802684035,0.0,0.0,0.0,4.517101538322433,0.07528502563870722
1254,20:54,20,54,1254,0.06927050983124844,0.2023664424312258,4.0,0.02,0.0,0.20648552164861922,0.0,0.0,0.0,4.498122473911093,0.07496870789851821
1255,20:55,20,55,1255,0.06776457135307562,0.205,4.0,0.02,0.0,0.2162273189307096,0.0,0.0,0.4,4.908991890283785,0.08181653150472974
1256,20:56,20,56,1256,0.06623735072453277,0.207797900707726,4.0,0.02,0.0,0.23739927869624572,0.0,0.0,0.4,4.931434530128504,0.08219057550214173
1257,20:57,20,57,1257,0.06469303395120693,0.2107294901687516,4.0,0.02,0.0,0.2253807425069236,0.0,0.0,0.4,4.920803266626883,0.08201338777711471
1258,20:58,20,58,1258,0.06313585389802961,0.2137626492754672,4.0,0.02,0.0,0.2363337380330637,0.0,0.0,0.0,4.53323224120656,0.075553870686776
1259,20:59,20,59,1259,0.06157007868728833,0.21686414610197038,4.0,0.02,0.0,0.2060034099475192,0.0,0.0,0.0,4.504437634736778,0.0750739605789463
1260,21:00,21,0,1260,0.060000000000000005,0.22,4.0,0.02,0.0,0.21476047354540304,0.0,0.0,0.4,4.914760473545403,0.08191267455909006
1261,21:01,21,1,1261,0.05842992131271169,0.22313585389802962,4.0,0.02,0.0,0.20299743029285314,0.0,0.0,0.4,4.904563205503594,0.08174272009172656
1262,21:02,21,2,1262,0.056864146101970395,0.2262373507245328,4.0,0.02,0.0,0.2125476515559951,0.0,0.0,0.4,4.915649148382498,0.08192748580637496
1263,21:03,21,3,1263,0.05530696604879308,0.22927050983124844,4.0,0.02,0.0,0.22292838196312012,0.0,0.0,0.0,4.5275058578431615,0.07545843096405269
1264,21:04,21,4,1264,0.05376264927546723,0.232202099292274,4.0,0.02,0.0,0.21850962845299993,0.0,0.0,0.0,4.5244743770207405,0.07540790628367901
1265,21:05,21,5,1265,0.05223542864692439,0.235,4.0,0.02,0.0,0.20130847506877633,0.0,0.0,0.4,4.9085439037157,0.08180906506192834
1266,21:06,21,6,1266,0.05072949016875157,0.2376335575687742,4.0,0.02,0.0,0.21342075596457205,0.0,0.0,0.4,4.921783803702097,0.08202973006170163
1267,21:07,21,7,1267,0.049248961513640985,0.2400739181907657,4.0,0.02,0.0,0.2070920947403764,0.0,0.0,0.4,4.916414974444783,0.08194024957407972
1268,21:08,21,8,1268,0.04779790070772601,0.24229434476432182,4.0,0.02,0.0,0.21590278538778823,0.0,0.0,0.0,4.525995030859836,0.07543325051433059
1269,21:09,21,9,1269,0.04638028500781361,0.24427050983124843,4.0,0.02,0.0,0.2366023513488164,0.0,0.0,0.0,4.547253146187878,0.07578755243646464
1270,21:10,21,10,1270,0.045,0.2459807621135332,4.0,0.02,0.0,0.20281515737048292,0.0,0.0,0.4,4.913795919484016,0.08189659865806694
1271,21:11,21,11,1271,0.043660828949549195,0.24740636372927804,4.0,0.02,0.0,0.22592776511678675,0.0,0.0,0.4,4.936994957795614,0.08228324929659356
1272,21:12,21,12,1272,0.04236644243122581,0.24853169548885462,4.0,0.02,0.0,0.23731613116935063,0.0,0.0,0.4,4.948214269089431,0.08247023781815718
1273,21:13,21,13,1273,0.041120388268504886,0.24934442802201418,4.0,0.02,0.0,0.2232279916249418,0.0,0.0,0.0,4.53369280791546,0.075561546798591
1274,21:14,21,14,1274,0.03992608180923425,0.2498356568610482,4.0,0.02,0.0,0.21335992906896376,0.0,0.0,0.0,4.523121667739246,0.07538536112898743
1275,21:15,21,15,1275,0.03878679656440357,0.25,4.0,0.02,0.0,0.22077178368237216,0.0,0.0,0.4,4.929558580246776,0.0821593096707796
1276,21:16,21,16,1276,0.037705655235678176,0.2498356568610482,4.0,0.02,0.0,0.2178470873559942,0.0,0.0,0.4,4.9253883994527206,0.08208980665754534
1277,21:17,21,17,1277,0.036685621156290864,0.24934442802201418,4.0,0.02,0.0,0.22825074542844417,0.0,0.0,0.4,4.9342807946067495,0.08223801324344582
1278,21:18,21,18,1278,0.035729490168751585,0.24853169548885462,4.0,0.02,0.0,0.22730323185384138,0.0,0.0,0.0,4.531564417511447,0.07552607362519079
1279,21:19,21,19,1279,0.03483988296163728,0.24740636372927804,4.0,0.02,0.0,0.20637603788734785,0.0,0.0,0.0,4.508622284578263,0.07514370474297105
1280,21:20,21,20,1280,0.034019237886466845,0.2459807621135332,4.0,0.02,0.0,0.23395683938438894,0.0,0.0,0.4,4.933956839384389,0.08223261398973981
1281,21:21,21,21,1281,0.033269804274348974,0.24427050983124843,4.0,0.02,0.0,0.2359082191933179,0.0,0.0,0.4,4.9334485332989155,0.08222414222164859
1282,21:22,21,22,1282,0.032593636270721975,0.24229434476432182,4.0,0.02,0.0,0.21549182609342057,0.0,0.0,0.4,4.910379807128464,0.08183966345214107
1283,21:23,21,23,1283,0.03199258720508395,0.2400739181907657,4.0,0.02,0.0,0.2114275134458113,0.0,0.0,0.0,4.503494018841661,0.07505823364736101
1284,21:24,21,24,1284,0.03146830451114539,0.2376335575687742,4.0,0.02,0.0,0.2156260840502239,0.0,0.0,0.0,4.504727946130143,0.07507879910216905
1285,21:25,21,25,1285,0.03102222521132795,0.235,4.0,0.02,0.0,0.21697545235157498,0.0,0.0,0.4,4.902997677562903,0.08171662795938171
1286,21:26,21,26,1286,0.030655571977985838,0.232202099292274,4.0,0.02,0.0,0.20689693965750425,0.0,0.0,0.4,4.889754610927764,0.0814959101821294
1287,21:27,21,27,1287,0.030369349782145873,0.22927050983124844,4.0,0.02,0.0,0.23525059112978638,0.0,0.0,0.4,4.914890450743181,0.08191484084571969
1288,21:28,21,28,1288,0.0301643431389518,0.2262373507245328,4.0,0.02,0.0,0.2089793564224381,0.0,0.0,0.0,4.485381050285922,0.0747563508380987
1289,21:29,21,29,1289,0.030041113957362784,0.22313585389802962,4.0,0.02,0.0,0.2106541771839948,0.0,0.0,0.0,4.483831145039386,0.07473051908398977
1290,21:30,21,30,1290,0.03,0.22,4.0,0.02,0.0,0.2276136849091496,0.0,0.0,0.4,4.89761368490915,0.08162689474848582
1291,21:31,21,31,1291,0.030041113957362784,0.21686414610197038,0.0,0.02,0.0,0.23488524324219695,0.0,0.0,0.0,0.5017905033015302,0.008363175055025504
1292,21:32,21,32,1292,0.0301643431389518,0.21376264927546726,0.0,0.02,0.0,0.20593975916496457,0.0,0.0,0.0,0.4698667515793836,0.007831112526323061
1293,21:33,21,33,1293,0.03036934978214587,0.2107294901687516,0.0,0.02,0.0,0.21279344054327984,0.0,0.0,0.0,0.4738922804941773,0.007898204674902955
1294,21:34,21,34,1294,0.030655571977985838,0.207797900707726,0.0,0.02,0.0,0.2247137973637285,0.0,0.0,0.0,0.4831672700494404,0.00805278783415734
1295,21:35,21,35,1295,0.031022225211327942,0.205,0.0,0.02,0.0,0.20905044505779677,0.0,0.0,0.0,0.4650726702691247,0.007751211171152078
1296,21:36,21,36,1296,0.03146830451114539,0.2023664424312258,0.0,0.02,0.0,0.2130346238907394,0.0,0.0,0.0,0.46686937083311064,0.007781156180551844
1297,21:37,21,37,1297,0.031992587205083946,0.19992608180923424,0.0,0.02,0.0,0.20092998915043492,0.0,0.0,0.0,0.4528486581647531,0.007547477636079218
1298,21:38,21,38,1298,0.03259363627072197,0.1977056552356782,0.0,0.02,0.0,0.2074924761155353,0.0,0.0,0.0,0.4577917676219355,0.0076298627936989254
1299,21:39,21,39,1299,0.03326980427434895,0.1957294901687516,0.0,0.02,0.0,0.2047390822211177,0.0,0.0,0.0,0.45373837666421823,0.00756230627773697
1300,21:40,21,40,1300,0.03401923788646684,0.19401923788646683,0.0,0.02,0.0,0.2395836892149577,0.0,0.0,0.0,0.48762216498789135,0.008127036083131523
1301,21:41,21,41,1301,0.03483988296163727,0.19259363627072199,0.0,0.02,0.0,0.2151688909183252,0.0,0.0,0.0,0.4626024101506845,0.007710040169178075
1302,21:42,21,42,1302,0.03572949016875158,0.19146830451114538,0.0,0.02,0.0,0.2250076554729111,0.0,0.0,0.0,0.472205450152808,0.007870090835880134
1303,21:43,21,43,1303,0.036685621156290864,0.19065557197798583,0.0,0.02,0.0,0.21715094349267464,0.0,0.0,0.0,0.4644921366269513,0.0077415356104491885
1304,21:44,21,44,1304,0.037705655235678176,0.1901643431389518,0.0,0.02,0.0,0.2223966742190672,0.0,0.0,0.0,0.47026667259369714,0.007837777876561619
1305,21:45,21,45,1305,0.03878679656440357,0.19,0.0,0.02,0.0,0.20371724731729277,0.0,0.0,0.0,0.4525040438816963,0.007541734064694938
1306,21:46,21,46,1306,0.03992608180923423,0.1901643431389518,0.0,0.02,0.0,0.20046216944500628,0.0,0.0,0.0,0.45055259439319234,0.007509209906553206
1307,21:47,21,47,1307,0.041120388268504886,0.19065557197798583,0.0,0.02,0.0,0.2020688642582262,0.0,0.0,0.0,0.45384482450471697,0.007564080408411949
1308,21:48,21,48,1308,0.0423664424312258,0.19146830451114538,0.0,0.02,0.0,0.20948219307663024,0.0,0.0,0.0,0.4633169400190014,0.00772194900031669
1309,21:49,21,49,1309,0.043660828949549195,0.19259363627072199,0.0,0.02,0.0,0.2230682165501808,0.0,0.0,0.0,0.479322681770452,0.007988711362840867
1310,21:50,21,50,1310,0.04499999999999999,0.19401923788646683,0.0,0.02,0.0,0.21908560377770808,0.0,0.0,0.0,0.4781048416641749,0.007968414027736247
1311,21:51,21,51,1311,0.04638028500781359,0.1957294901687516,0.0,0.02,0.0,0.2113652816473736,0.0,0.0,0.0,0.47347505682393876,0.007891250947065645
1312,21:52,21,52,1312,0.047797900707726,0.1977056552356782,0.0,0.02,0.0,0.22296436462640826,0.0,0.0,0.0,0.4884679205698125,0.008141132009496874
1313,21:53,21,53,1313,0.04924896151364098,0.19992608180923424,0.0,0.02,0.0,0.21082146814427813,0.0,0.0,0.0,0.4799965114671534,0.00799994185778589
